year	month	day	streamflow
1975	3	10	2.5485
1975	3	11	2.4919
1975	3	12	2.4919
1975	3	13	2.6901
1975	3	14	3.8511
1975	3	15	3.0016
1975	3	16	3.1432
1975	3	17	3.0582
1975	3	18	3.5113
1975	3	19	3.0016
1975	3	20	2.4919
1975	3	21	2.322
1975	3	22	2.2653
1975	3	23	2.2087
1975	3	24	2.0954
1975	3	25	1.9539
1975	3	26	1.9255
1975	3	27	2.0671
1975	3	28	2.3503
1975	3	29	1.9822
1975	3	30	2.0388
1975	3	31	2.0105
1975	4	1	1.8972
1975	4	2	1.7556
1975	4	3	1.6141
1975	4	4	1.5574
1975	4	5	1.5574
1975	4	6	1.6141
1975	4	7	48.4218
1975	4	8	152.3446
1975	4	9	19.7368
1975	4	10	11.525
1975	4	11	8.8632
1975	4	12	6.8244
1975	4	13	5.8616
1975	4	14	5.6351
1975	4	15	5.2953
1975	4	16	4.5873
1975	4	17	4.1909
1975	4	18	3.9644
1975	4	19	3.4263
1975	4	20	3.0299
1975	4	21	2.8317
1975	4	22	2.8317
1975	4	23	2.9166
1975	4	24	2.8317
1975	4	25	2.6051
1975	4	26	2.4352
1975	4	27	2.2937
1975	4	28	2.6051
1975	4	29	17.1034
1975	4	30	21.3509
1975	5	1	4.1343
1975	5	2	2.6051
1975	5	3	2.6051
1975	5	4	2.6051
1975	5	5	2.4636
1975	5	6	7.8438
1975	5	7	3.3414
1975	5	8	2.4636
1975	5	9	2.2937
1975	5	10	2.0954
1975	5	11	5.9749
1975	5	12	3.9077
1975	5	13	2.5202
1975	5	14	20.105
1975	5	15	5.1537
1975	5	16	3.2281
1975	5	17	2.3786
1975	5	18	2.2937
1975	5	19	2.0388
1975	5	20	3.2281
1975	5	21	5.4368
1975	5	22	2.8883
1975	5	23	2.6051
1975	5	24	73.3406
1975	5	25	32.5644
1975	5	26	10.9303
1975	5	27	14.8663
1975	5	28	12.4311
1975	5	29	30.5822
1975	5	30	15.1212
1975	5	31	9.4578
1975	6	1	7.3907
1975	6	2	6.1164
1975	6	3	5.3519
1975	6	4	4.7572
1975	6	5	4.3608
1975	6	6	4.0493
1975	6	7	3.7661
1975	6	8	3.6812
1975	6	9	3.8511
1975	6	10	4.5307
1975	6	11	3.3414
1975	6	12	3.0299
1975	6	13	2.8034
1975	6	14	2.6051
1975	6	15	2.4069
1975	6	16	2.2653
1975	6	17	2.0954
1975	6	18	1.8972
1975	6	19	1.699
1975	6	20	1.5574
1975	6	21	1.8972
1975	6	22	2.3503
1975	6	23	1.6424
1975	6	24	1.4442
1975	6	25	1.3875
1975	6	26	1.4442
1975	6	27	1.8689
1975	6	28	1.9539
1975	6	29	1.6141
1975	6	30	1.4442
1975	7	1	1.3026
1975	7	2	2.5768
1975	7	3	2.0954
1975	7	4	3.483
1975	7	5	3.1998
1975	7	6	2.6051
1975	7	7	1.5574
1975	7	8	1.1893
1975	7	9	2.0105
1975	7	10	1.9822
1975	7	11	0.9628
1975	7	12	0.7929
1975	7	13	0.7362
1975	7	14	0.7362
1975	7	15	0.7079
1975	7	16	0.7079
1975	7	17	0.8212
1975	7	18	1.161
1975	7	19	0.8495
1975	7	20	0.6796
1975	7	21	0.5947
1975	7	22	0.538
1975	7	23	0.5097
1975	7	24	0.4814
1975	7	25	2.2087
1975	7	26	1.9539
1975	7	27	0.8495
1975	7	28	0.5663
1975	7	29	0.4814
1975	7	30	0.4248
1975	7	31	0.3964
1975	8	1	0.4814
1975	8	2	0.7929
1975	8	3	3.0016
1975	8	4	1.4725
1975	8	5	1.1044
1975	8	6	0.5947
1975	8	7	0.4814
1975	8	8	0.4248
1975	8	9	0.3681
1975	8	10	0.3681
1975	8	11	0.3398
1975	8	12	0.3398
1975	8	13	0.3115
1975	8	14	0.2832
1975	8	15	0.2718
1975	8	16	0.2605
1975	8	17	0.2464
1975	8	18	0.2407
1975	8	19	0.2322
1975	8	20	0.2237
1975	8	21	0.2095
1975	8	22	0.2039
1975	8	23	0.2039
1975	8	24	0.1926
1975	8	25	0.1897
1975	8	26	0.1841
1975	8	27	0.1869
1975	8	28	0.2237
1975	8	29	0.2124
1975	8	30	0.1812
1975	8	31	0.1727
1975	9	1	0.1614
1975	9	2	0.1501
1975	9	3	0.1444
1975	9	4	0.1444
1975	9	5	0.1529
1975	9	6	0.1444
1975	9	7	0.1303
1975	9	8	0.1274
1975	9	9	0.1303
1975	9	10	0.1274
1975	9	11	0.1161
1975	9	12	0.1104
1975	9	13	0.1104
1975	9	14	0.1104
1975	9	15	0.1104
1975	9	16	0.1303
1975	9	17	0.1189
1975	9	18	0.1133
1975	9	19	0.1019
1975	9	20	0.1189
1975	9	21	0.1104
1975	9	22	0.1161
1975	9	23	0.1019
1975	9	24	0.0934
1975	9	25	0.0878
1975	9	26	0.0793
1975	9	27	0.0765
1975	9	28	0.0765
1975	9	29	0.0708
1975	9	30	0.068
1975	10	1	0.0651
1975	10	2	0.0595
1975	10	3	0.0595
1975	10	4	0.0595
1975	10	5	0.0566
1975	10	6	0.0538
1975	10	7	0.0538
1975	10	8	0.0566
1975	10	9	0.0538
1975	10	10	0.051
1975	10	11	0.0481
1975	10	12	0.0481
1975	10	13	0.0481
1975	10	14	0.0453
1975	10	15	0.0453
1975	10	16	0.0425
1975	10	17	0.0425
1975	10	18	0.0425
1975	10	19	0.0425
1975	10	20	0.0425
1975	10	21	0.0453
1975	10	22	0.0481
1975	10	23	0.068
1975	10	24	0.068
1975	10	25	0.0736
1975	10	26	0.085
1975	10	27	0.0736
1975	10	28	0.068
1975	10	29	0.0651
1975	10	30	0.0623
1975	10	31	0.0595
1975	11	1	0.0595
1975	11	2	0.0651
1975	11	3	0.068
1975	11	4	0.0651
1975	11	5	0.0595
1975	11	6	0.0623
1975	11	7	0.0595
1975	11	8	0.0595
1975	11	9	0.0566
1975	11	10	0.0538
1975	11	11	0.051
1975	11	12	0.051
1975	11	13	0.0481
1975	11	14	0.0453
1975	11	15	0.051
1975	11	16	0.0538
1975	11	17	0.0566
1975	11	18	0.0595
1975	11	19	0.0623
1975	11	20	0.0623
1975	11	21	0.0595
1975	11	22	0.0595
1975	11	23	0.0566
1975	11	24	0.0566
1975	11	25	0.0538
1975	11	26	0.0566
1975	11	27	0.0538
1975	11	28	0.0566
1975	11	29	0.0651
1975	11	30	0.0651
1975	12	1	0.0623
1975	12	2	0.0623
1975	12	3	0.0623
1975	12	4	0.0623
1975	12	5	0.0623
1975	12	6	0.0623
1975	12	7	0.0595
1975	12	8	0.0595
1975	12	9	0.0595
1975	12	10	0.0566
1975	12	11	0.0595
1975	12	12	0.0623
1975	12	13	0.0595
1975	12	14	0.0623
1975	12	15	0.0623
1975	12	16	0.0595
1975	12	17	0.0566
1975	12	18	0.0538
1975	12	19	0.0595
1975	12	20	0.0595
1975	12	21	0.0566
1975	12	22	0.0566
1975	12	23	0.0595
1975	12	24	0.1189
1975	12	25	0.1331
1975	12	26	0.1048
1975	12	27	0.085
1975	12	28	0.0765
1975	12	29	0.0708
1975	12	30	0.0651
1975	12	31	0.0595
1976	1	1	0.0595
1976	1	2	0.0566
1976	1	3	0.0538
1976	1	4	0.051
1976	1	5	0.051
1976	1	6	0.051
1976	1	7	0.051
1976	1	8	0.0481
1976	1	9	0.0481
1976	1	10	0.051
1976	1	11	0.051
1976	1	12	0.0481
1976	1	13	0.051
1976	1	14	0.051
1976	1	15	0.051
1976	1	16	0.051
1976	1	17	0.051
1976	1	18	0.051
1976	1	19	0.051
1976	1	20	0.0538
1976	1	21	0.0453
1976	1	22	0.0481
1976	1	23	0.0481
1976	1	24	0.051
1976	1	25	0.0481
1976	1	26	0.0481
1976	1	27	0.0453
1976	1	28	0.0481
1976	1	29	0.0481
1976	1	30	0.0481
1976	1	31	0.0481
1976	2	1	0.0453
1976	2	2	0.0453
1976	2	3	0.0453
1976	2	4	0.0481
1976	2	5	0.0453
1976	2	6	0.0453
1976	2	7	0.0425
1976	2	8	0.0425
1976	2	9	0.0453
1976	2	10	0.0425
1976	2	11	0.0396
1976	2	12	0.0396
1976	2	13	0.0396
1976	2	14	0.0396
1976	2	15	0.0396
1976	2	16	0.0396
1976	2	17	0.0425
1976	2	18	0.0396
1976	2	19	0.0481
1976	2	20	0.0566
1976	2	21	0.051
1976	2	22	0.0481
1976	2	23	0.0453
1976	2	24	0.0453
1976	2	25	0.0425
1976	2	26	0.0425
1976	2	27	0.0368
1976	2	28	0.0368
1976	2	29	0.0368
1976	3	1	0.034
1976	3	2	0.034
1976	3	3	0.0368
1976	3	4	0.0368
1976	3	5	0.034
1976	3	6	0.0311
1976	3	7	0.0368
1976	3	8	0.0963
1976	3	9	0.0934
1976	3	10	0.0878
1976	3	11	0.085
1976	3	12	0.085
1976	3	13	0.0736
1976	3	14	0.0708
1976	3	15	0.0708
1976	3	16	0.068
1976	3	17	0.0623
1976	3	18	0.0623
1976	3	19	0.0595
1976	3	20	0.0595
1976	3	21	0.0538
1976	3	22	0.051
1976	3	23	0.051
1976	3	24	0.0708
1976	3	25	0.0765
1976	3	26	0.0651
1976	3	27	0.0623
1976	3	28	0.0623
1976	3	29	0.0595
1976	3	30	0.0566
1976	3	31	0.0538
1976	4	1	0.0538
1976	4	2	0.051
1976	4	3	0.0481
1976	4	4	0.0623
1976	4	5	0.0991
1976	4	6	0.0963
1976	4	7	0.4814
1976	4	8	0.2747
1976	4	9	0.1614
1976	4	10	0.1161
1976	4	11	0.0906
1976	4	12	0.0821
1976	4	13	0.0736
1976	4	14	0.0708
1976	4	15	0.0708
1976	4	16	0.1274
1976	4	17	0.1756
1976	4	18	4.021
1976	4	19	0.3681
1976	4	20	0.8212
1976	4	21	0.2832
1976	4	22	0.2124
1976	4	23	0.1812
1976	4	24	0.1699
1976	4	25	0.1501
1976	4	26	0.1359
1976	4	27	0.1246
1976	4	28	0.1274
1976	4	29	0.2549
1976	4	30	0.2152
1976	5	1	0.1699
1976	5	2	0.1472
1976	5	3	0.1303
1976	5	4	0.1218
1976	5	5	1.7273
1976	5	6	1.1327
1976	5	7	0.3398
1976	5	8	0.3115
1976	5	9	0.235
1976	5	10	0.2294
1976	5	11	0.1954
1976	5	12	0.2633
1976	5	13	0.3964
1976	5	14	0.2379
1976	5	15	0.1954
1976	5	16	0.1727
1976	5	17	0.1557
1976	5	18	0.1359
1976	5	19	0.1274
1976	5	20	0.1246
1976	5	21	0.1246
1976	5	22	0.1246
1976	5	23	0.1189
1976	5	24	0.1189
1976	5	25	1.5857
1976	5	26	3.7945
1976	5	27	0.3398
1976	5	28	0.1982
1976	5	29	0.1642
1976	5	30	0.1444
1976	5	31	0.1388
1976	6	1	0.1331
1976	6	2	0.1161
1976	6	3	0.1048
1976	6	4	0.1019
1976	6	5	0.0934
1976	6	6	0.0934
1976	6	7	0.0934
1976	6	8	0.0963
1976	6	9	0.1019
1976	6	10	0.0906
1976	6	11	0.0878
1976	6	12	0.085
1976	6	13	0.0821
1976	6	14	0.0821
1976	6	15	0.0793
1976	6	16	0.0934
1976	6	17	0.0991
1976	6	18	0.1048
1976	6	19	2.3503
1976	6	20	0.3115
1976	6	21	0.201
1976	6	22	0.1416
1976	6	23	0.1133
1976	6	24	0.0963
1976	6	25	38.7941
1976	6	26	4.021
1976	6	27	2.1238
1976	6	28	0.3681
1976	6	29	0.201
1976	6	30	0.1444
1976	7	1	0.1133
1976	7	2	0.0906
1976	7	3	0.085
1976	7	4	211.2437
1976	7	5	14.5832
1976	7	6	12.9691
1976	7	7	4.8422
1976	7	8	3.3414
1976	7	9	2.7467
1976	7	10	8.0986
1976	7	11	15.2628
1976	7	12	4.4174
1976	7	13	2.9733
1976	7	14	2.3503
1976	7	15	4.1059
1976	7	16	5.1253
1976	7	17	18.2927
1976	7	18	7.419
1976	7	19	5.2669
1976	7	20	4.1626
1976	7	21	3.5113
1976	7	22	3.1715
1976	7	23	2.8883
1976	7	24	2.5485
1976	7	25	2.2937
1976	7	26	2.0388
1976	7	27	1.7556
1976	7	28	1.5008
1976	7	29	1.2743
1976	7	30	1.1044
1976	7	31	0.9628
1976	8	1	0.8778
1976	8	2	0.7362
1976	8	3	0.6513
1976	8	4	0.5947
1976	8	5	0.5663
1976	8	6	0.5097
1976	8	7	0.4814
1976	8	8	0.4248
1976	8	9	0.3964
1976	8	10	0.3398
1976	8	11	0.3115
1976	8	12	0.2832
1976	8	13	0.2718
1976	8	14	0.2492
1976	8	15	0.2464
1976	8	16	0.2407
1976	8	17	0.2209
1976	8	18	0.2294
1976	8	19	0.2095
1976	8	20	0.1926
1976	8	21	0.1784
1976	8	22	0.1671
1976	8	23	0.1529
1976	8	24	0.1359
1976	8	25	0.1303
1976	8	26	0.1331
1976	8	27	0.1274
1976	8	28	0.1133
1976	8	29	0.1331
1976	8	30	2.6335
1976	8	31	0.7929
1976	9	1	0.3964
1976	9	2	4.1059
1976	9	3	4.8988
1976	9	4	3.7378
1976	9	5	1.8972
1976	9	6	0.9628
1976	9	7	0.5947
1976	9	8	0.3964
1976	9	9	0.2832
1976	9	10	0.218
1976	9	11	0.1812
1976	9	12	0.1614
1976	9	13	0.1416
1976	9	14	0.1274
1976	9	15	0.1161
1976	9	16	0.1076
1976	9	17	0.0963
1976	9	18	0.085
1976	9	19	0.0878
1976	9	20	0.0991
1976	9	21	0.0963
1976	9	22	0.0821
1976	9	23	0.0736
1976	9	24	0.0651
1976	9	25	0.0623
1976	9	26	0.0623
1976	9	27	0.0538
1976	9	28	0.9345
1976	9	29	1.4725
1976	9	30	0.3681
1976	10	1	0.1954
1976	10	2	0.1331
1976	10	3	0.1019
1976	10	4	1.1044
1976	10	5	4.9838
1976	10	6	0.6513
1976	10	7	0.3398
1976	10	8	0.3115
1976	10	9	0.269
1976	10	10	0.2039
1976	10	11	0.1841
1976	10	12	0.1699
1976	10	13	0.1586
1976	10	14	0.1472
1976	10	15	0.1501
1976	10	16	0.1642
1976	10	17	0.1444
1976	10	18	0.1388
1976	10	19	0.0991
1976	10	20	0.0934
1976	10	21	0.0906
1976	10	22	0.0906
1976	10	23	0.0963
1976	10	24	0.1048
1976	10	25	0.1048
1976	10	26	0.0963
1976	10	27	0.0963
1976	10	28	0.1048
1976	10	29	2.4919
1976	10	30	3.3131
1976	10	31	0.9628
1976	11	1	0.4531
1976	11	2	0.3115
1976	11	3	0.2492
1976	11	4	0.1954
1976	11	5	0.1642
1976	11	6	0.1444
1976	11	7	0.1274
1976	11	8	0.1133
1976	11	9	0.1189
1976	11	10	0.1189
1976	11	11	0.1161
1976	11	12	0.1048
1976	11	13	0.2322
1976	11	14	0.3681
1976	11	15	0.6796
1976	11	16	0.538
1976	11	17	0.4248
1976	11	18	0.3681
1976	11	19	0.3398
1976	11	20	0.3115
1976	11	21	0.2775
1976	11	22	0.2379
1976	11	23	0.218
1976	11	24	0.2152
1976	11	25	0.2237
1976	11	26	0.235
1976	11	27	0.2152
1976	11	28	0.1841
1976	11	29	0.1784
1976	11	30	0.1784
1976	12	1	0.1812
1976	12	2	0.1841
1976	12	3	0.1869
1976	12	4	0.1841
1976	12	5	0.2379
1976	12	6	0.7646
1976	12	7	0.6513
1976	12	8	0.3964
1976	12	9	0.3398
1976	12	10	0.3398
1976	12	11	4.8139
1976	12	12	3.0865
1976	12	13	1.6141
1976	12	14	2.2653
1976	12	15	3.1715
1976	12	16	2.0105
1976	12	17	1.5008
1976	12	18	1.3309
1976	12	19	1.2459
1976	12	20	1.076
1976	12	21	0.9061
1976	12	22	0.8778
1976	12	23	0.8778
1976	12	24	0.8495
1976	12	25	0.8495
1976	12	26	0.7362
1976	12	27	0.6796
1976	12	28	0.6513
1976	12	29	0.5947
1976	12	30	0.5947
1976	12	31	0.5097
1977	1	1	0.4814
1977	1	2	0.6513
1977	1	3	0.8495
1977	1	4	0.9061
1977	1	5	0.7646
1977	1	6	0.6796
1977	1	7	0.6513
1977	1	8	0.5947
1977	1	9	0.5663
1977	1	10	0.5097
1977	1	11	0.4814
1977	1	12	0.623
1977	1	13	1.7556
1977	1	14	2.4069
1977	1	15	1.3875
1977	1	16	1.2743
1977	1	17	1.1044
1977	1	18	0.9628
1977	1	19	0.8212
1977	1	20	0.7646
1977	1	21	0.7362
1977	1	22	0.7929
1977	1	23	2.0105
1977	1	24	2.0671
1977	1	25	1.2176
1977	1	26	1.0477
1977	1	27	1.0477
1977	1	28	0.9345
1977	1	29	0.7646
1977	1	30	0.9628
1977	1	31	2.3503
1977	2	1	2.1521
1977	2	2	1.5857
1977	2	3	2.1238
1977	2	4	2.4636
1977	2	5	1.8972
1977	2	6	1.5291
1977	2	7	1.3875
1977	2	8	1.2459
1977	2	9	1.161
1977	2	10	1.7273
1977	2	11	8.8632
1977	2	12	7.3341
1977	2	13	4.3891
1977	2	14	4.0493
1977	2	15	3.3414
1977	2	16	2.945
1977	2	17	2.8317
1977	2	18	2.5485
1977	2	19	2.2937
1977	2	20	2.0671
1977	2	21	1.9822
1977	2	22	1.9255
1977	2	23	1.7273
1977	2	24	1.3026
1977	2	25	1.2743
1977	2	26	1.2459
1977	2	27	1.161
1977	2	28	1.1327
1977	3	1	1.161
1977	3	2	1.161
1977	3	3	6.9376
1977	3	4	6.9659
1977	3	5	5.0121
1977	3	6	3.3414
1977	3	7	2.6051
1977	3	8	2.237
1977	3	9	1.9822
1977	3	10	1.8972
1977	3	11	1.8689
1977	3	12	1.5857
1977	3	13	1.4442
1977	3	14	1.4158
1977	3	15	1.3875
1977	3	16	1.2459
1977	3	17	1.2176
1977	3	18	1.2459
1977	3	19	1.1327
1977	3	20	1.0194
1977	3	21	1.0194
1977	3	22	0.9628
1977	3	23	0.9345
1977	3	24	0.9911
1977	3	25	1.0477
1977	3	26	1.1893
1977	3	27	60.8812
1977	3	28	24.5507
1977	3	29	10.0525
1977	3	30	6.7111
1977	3	31	5.1537
1977	4	1	4.4174
1977	4	2	4.2475
1977	4	3	3.8511
1977	4	4	3.5679
1977	4	5	2.9733
1977	4	6	2.7467
1977	4	7	2.4636
1977	4	8	2.2653
1977	4	9	2.0388
1977	4	10	1.8972
1977	4	11	1.699
1977	4	12	1.6141
1977	4	13	1.6141
1977	4	14	2.0388
1977	4	15	108.4535
1977	4	16	118.6476
1977	4	17	69.6594
1977	4	18	24.2959
1977	4	19	16.9618
1977	4	20	18.0095
1977	4	21	30.5822
1977	4	22	18.3493
1977	4	23	12.063
1977	4	24	9.5711
1977	4	25	8.0986
1977	4	26	7.1642
1977	4	27	6.258
1977	4	28	5.5501
1977	4	29	5.7766
1977	4	30	124.5941
1977	5	1	22.5402
1977	5	2	57.2
1977	5	3	53.802
1977	5	4	13.6204
1977	5	5	9.741
1977	5	6	7.8438
1977	5	7	6.9376
1977	5	8	6.2014
1977	5	9	5.6351
1977	5	10	54.3683
1977	5	11	11.44
1977	5	12	11.978
1977	5	13	6.343
1977	5	14	5.3519
1977	5	15	4.8988
1977	5	16	4.7289
1977	5	17	4.5873
1977	5	18	4.5307
1977	5	19	4.4741
1977	5	20	4.5307
1977	5	21	9.9392
1977	5	22	4.8422
1977	5	23	4.1343
1977	5	24	3.7945
1977	5	25	3.5679
1977	5	26	3.4263
1977	5	27	3.2281
1977	5	28	3.0865
1977	5	29	2.9166
1977	5	30	2.8317
1977	5	31	2.7751
1977	6	1	2.7467
1977	6	2	2.7751
1977	6	3	2.6051
1977	6	4	2.3786
1977	6	5	2.2937
1977	6	6	2.1238
1977	6	7	2.0388
1977	6	8	1.9539
1977	6	9	1.8406
1977	6	10	1.8123
1977	6	11	1.7556
1977	6	12	1.699
1977	6	13	101.0911
1977	6	14	6.3996
1977	6	15	3.7945
1977	6	16	2.9733
1977	6	17	2.3786
1977	6	18	2.0388
1977	6	19	1.7556
1977	6	20	1.5008
1977	6	21	1.3592
1977	6	22	1.2743
1977	6	23	1.3309
1977	6	24	1.4442
1977	6	25	1.4158
1977	6	26	1.2743
1977	6	27	1.161
1977	6	28	1.0477
1977	6	29	0.9628
1977	6	30	0.9061
1977	7	1	0.8495
1977	7	2	0.7929
1977	7	3	0.7362
1977	7	4	0.6796
1977	7	5	0.623
1977	7	6	0.623
1977	7	7	0.5947
1977	7	8	0.538
1977	7	9	0.5097
1977	7	10	0.5097
1977	7	11	0.4814
1977	7	12	0.4248
1977	7	13	0.4248
1977	7	14	0.3964
1977	7	15	0.3681
1977	7	16	0.3398
1977	7	17	0.3398
1977	7	18	0.3115
1977	7	19	0.3115
1977	7	20	0.3115
1977	7	21	0.2832
1977	7	22	0.2832
1977	7	23	0.2832
1977	7	24	0.2577
1977	7	25	0.2464
1977	7	26	0.235
1977	7	27	0.235
1977	7	28	0.2237
1977	7	29	0.2237
1977	7	30	0.2322
1977	7	31	0.252
1977	8	1	0.2407
1977	8	2	0.2407
1977	8	3	0.2322
1977	8	4	0.2209
1977	8	5	0.2067
1977	8	6	0.1812
1977	8	7	0.1586
1977	8	8	0.1501
1977	8	9	0.1416
1977	8	10	0.1303
1977	8	11	0.1246
1977	8	12	0.3398
1977	8	13	0.2718
1977	8	14	0.1303
1977	8	15	0.1104
1977	8	16	0.0991
1977	8	17	0.0878
1977	8	18	0.0821
1977	8	19	0.0793
1977	8	20	0.0765
1977	8	21	0.0736
1977	8	22	0.0708
1977	8	23	0.068
1977	8	24	0.1614
1977	8	25	0.1699
1977	8	26	0.1303
1977	8	27	0.1048
1977	8	28	0.085
1977	8	29	0.068
1977	8	30	0.0651
1977	8	31	0.0623
1977	9	1	0.0566
1977	9	2	0.0538
1977	9	3	0.051
1977	9	4	0.051
1977	9	5	0.0481
1977	9	6	0.0453
1977	9	7	1.784
1977	9	8	2.0105
1977	9	9	0.1727
1977	9	10	0.0963
1977	9	11	0.0736
1977	9	12	0.0538
1977	9	13	0.0453
1977	9	14	0.0425
1977	9	15	0.034
1977	9	16	0.0283
1977	9	17	0.0269
1977	9	18	0.0244
1977	9	19	0.0201
1977	9	20	0.0176
1977	9	21	0.017
1977	9	22	0.0142
1977	9	23	0.0142
1977	9	24	0.0119
1977	9	25	0.011
1977	9	26	0.0108
1977	9	27	0.0082
1977	9	28	0.0074
1977	9	29	0.0059
1977	9	30	0.0051
1977	10	1	0.0042
1977	10	2	0.0037
1977	10	3	0.0034
1977	10	4	0.0028
1977	10	5	0.0028
1977	10	6	0.0034
1977	10	7	0.0037
1977	10	8	0.0034
1977	10	9	0.0025
1977	10	10	0.0025
1977	10	11	0.0028
1977	10	12	0.0025
1977	10	13	0.0025
1977	10	14	0.0023
1977	10	15	0.0025
1977	10	16	0.0023
1977	10	17	0.002
1977	10	18	0.002
1977	10	19	0.002
1977	10	20	0.002
1977	10	21	0.002
1977	10	22	0.0136
1977	10	23	0.0051
1977	10	24	0.0147
1977	10	25	0.0142
1977	10	26	0.0119
1977	10	27	0.0105
1977	10	28	0.0102
1977	10	29	0.0093
1977	10	30	0.0082
1977	10	31	0.0085
1977	11	1	0.0099
1977	11	2	0.0113
1977	11	3	0.0082
1977	11	4	0.0074
1977	11	5	0.0074
1977	11	6	0.0091
1977	11	7	0.0093
1977	11	8	0.0651
1977	11	9	0.0821
1977	11	10	0.0736
1977	11	11	0.0595
1977	11	12	0.0538
1977	11	13	0.0481
1977	11	14	0.0425
1977	11	15	0.0396
1977	11	16	0.0368
1977	11	17	0.0311
1977	11	18	0.0283
1977	11	19	0.0283
1977	11	20	0.0311
1977	11	21	0.0283
1977	11	22	0.0224
1977	11	23	0.0232
1977	11	24	0.0283
1977	11	25	0.034
1977	11	26	0.0311
1977	11	27	0.034
1977	11	28	0.0368
1977	11	29	0.1048
1977	11	30	0.0991
1977	12	1	0.0878
1977	12	2	0.0793
1977	12	3	0.0708
1977	12	4	0.0651
1977	12	5	0.0595
1977	12	6	0.0538
1977	12	7	0.0481
1977	12	8	0.0481
1977	12	9	0.0481
1977	12	10	0.0425
1977	12	11	0.0396
1977	12	12	0.0481
1977	12	13	0.0481
1977	12	14	0.0481
1977	12	15	0.0481
1977	12	16	0.0481
1977	12	17	0.0481
1977	12	18	0.0453
1977	12	19	0.0453
1977	12	20	0.0396
1977	12	21	0.0396
1977	12	22	0.0396
1977	12	23	0.0396
1977	12	24	0.0396
1977	12	25	0.0425
1977	12	26	0.0396
1977	12	27	0.0396
1977	12	28	0.0425
1977	12	29	0.0481
1977	12	30	0.051
1977	12	31	0.051
1978	1	1	0.051
1978	1	2	0.051
1978	1	3	0.0481
1978	1	4	0.0481
1978	1	5	0.0481
1978	1	6	0.0481
1978	1	7	0.0453
1978	1	8	0.0425
1978	1	9	0.0396
1978	1	10	0.0396
1978	1	11	0.0425
1978	1	12	0.0453
1978	1	13	0.0481
1978	1	14	0.0453
1978	1	15	0.0453
1978	1	16	0.051
1978	1	17	0.0481
1978	1	18	0.0425
1978	1	19	0.0453
1978	1	20	0.0425
1978	1	21	0.0396
1978	1	22	0.0425
1978	1	23	0.0453
1978	1	24	0.0453
1978	1	25	0.0425
1978	1	26	0.0425
1978	1	27	0.0396
1978	1	28	0.0396
1978	1	29	0.0425
1978	1	30	0.0425
1978	1	31	0.0481
1978	2	1	0.0453
1978	2	2	0.0453
1978	2	3	0.0453
1978	2	4	0.0425
1978	2	5	0.0425
1978	2	6	0.0425
1978	2	7	0.0623
1978	2	8	0.0708
1978	2	9	0.0878
1978	2	10	0.0736
1978	2	11	0.0878
1978	2	12	0.3964
1978	2	13	0.2464
1978	2	14	0.1869
1978	2	15	0.1614
1978	2	16	0.1189
1978	2	17	0.1246
1978	2	18	0.1048
1978	2	19	0.0878
1978	2	20	0.085
1978	2	21	0.0736
1978	2	22	0.068
1978	2	23	0.0651
1978	2	24	0.0595
1978	2	25	0.0566
1978	2	26	0.051
1978	2	27	0.0453
1978	2	28	0.0481
1978	3	1	0.0453
1978	3	2	0.0425
1978	3	3	0.0425
1978	3	4	0.0396
1978	3	5	0.0396
1978	3	6	0.0566
1978	3	7	0.1274
1978	3	8	0.3964
1978	3	9	0.235
1978	3	10	0.1218
1978	3	11	0.0878
1978	3	12	0.068
1978	3	13	0.0566
1978	3	14	0.0481
1978	3	15	0.0425
1978	3	16	0.0368
1978	3	17	0.034
1978	3	18	0.034
1978	3	19	0.0311
1978	3	20	0.0311
1978	3	21	0.0311
1978	3	22	0.0283
1978	3	23	0.0283
1978	3	24	0.0368
1978	3	25	0.0368
1978	3	26	0.0396
1978	3	27	0.0538
1978	3	28	0.0453
1978	3	29	0.0368
1978	3	30	0.034
1978	3	31	0.0311
1978	4	1	0.0283
1978	4	2	0.0275
1978	4	3	0.0269
1978	4	4	0.0255
1978	4	5	0.0252
1978	4	6	0.0258
1978	4	7	0.0224
1978	4	8	0.0207
1978	4	9	0.0195
1978	4	10	1.0477
1978	4	11	0.2803
1978	4	12	0.0991
1978	4	13	0.0651
1978	4	14	0.0453
1978	4	15	0.0368
1978	4	16	0.0311
1978	4	17	0.0266
1978	4	18	0.0229
1978	4	19	0.0178
1978	4	20	0.0147
1978	4	21	0.0122
1978	4	22	0.0125
1978	4	23	0.0142
1978	4	24	0.0136
1978	4	25	0.0116
1978	4	26	0.0093
1978	4	27	0.0074
1978	4	28	0.0059
1978	4	29	0.0059
1978	4	30	0.0062
1978	5	1	0.0096
1978	5	2	0.0238
1978	5	3	0.1897
1978	5	4	0.1614
1978	5	5	0.0538
1978	5	6	0.0368
1978	5	7	0.0311
1978	5	8	0.0201
1978	5	9	0.0144
1978	5	10	0.0108
1978	5	11	0.0164
1978	5	12	0.0113
1978	5	13	0.0076
1978	5	14	0.0059
1978	5	15	0.0045
1978	5	16	0.0037
1978	5	17	0.0031
1978	5	18	0.0028
1978	5	19	0.0028
1978	5	20	0.0122
1978	5	21	0.0164
1978	5	22	0.0065
1978	5	23	0.0045
1978	5	24	0.0037
1978	5	25	0.0031
1978	5	26	0.0025
